,num_tokens,num_chars,longest_message_toks,shortest_message_toks,longest_message_chars,shortest_message_chars
67804358,1009,3948,24,1,90,0
678253439,99192,435580,84,1,301,0
679216936,56563,245563,77,1,308,0
67944006,99650,405376,66,1,195,0
6800464,1,0,1,1,0,0
680213892,122012,516138,96,1,454,0
680222689,48397,204986,65,1,248,0
6802476,1,0,1,1,0,0
6809128,1,0,1,1,0,0
681196550,220737,929469,107,1,382,0
681210087,34061,146193,61,1,238,0
68186744,268,933,27,1,101,0
682204256,101568,453049,135,1,385,0
682214271,34567,142495,53,1,218,0
6822397,1,0,1,1,0,0
682388441,464694,2103820,60,1,264,0
682388574,9095,39715,61,1,162,0
682865287,2194,8775,37,1,139,0
68300725,484,1733,36,1,106,0
683217556,179147,763597,83,1,352,0
683225255,39924,169525,66,1,249,0
68331579,15,44,4,1,13,0
68332113,81774,370061,45,1,154,0
683347315,534447,2335239,108,1,287,0
683347420,4770,19766,45,1,162,0
6834937,1,0,1,1,0,0
683667884,4070,15571,51,1,189,0
6840453,1,0,1,1,0,0
684188197,112387,504422,78,1,330,0
6841936,1,0,1,1,0,0
684195389,54834,232414,72,1,301,0
684554452,6347,25812,54,1,188,0
6845956,1,0,1,1,0,0
68491602,127895,590963,210,1,403,0
68491803,1,0,1,1,0,0
68499694,3388,13771,27,1,216,0
685132088,75886,321233,75,1,296,0
68526892,82144,364506,67,1,280,0
68530508,1,0,1,1,0,0
68539529,1957,7444,24,1,100,0
686119653,91151,379087,111,1,400,0
68667053,1,0,1,1,0,0
68667271,1,0,1,1,0,0
68685441,56268,241685,46,1,220,0
68690921,1,0,1,1,0,0
6869351,1,0,1,1,0,0
68694328,55564,247704,36,1,139,0
687127101,53606,226292,66,1,249,0
6876327,1,0,1,1,0,0
688137912,141741,639521,86,1,458,0
688148371,33251,137957,62,1,216,0
6884642,1,0,1,1,0,0
68873246,39425,170953,42,1,184,0
68882512,38073,174562,36,1,129,0
68886132,158,570,13,1,52,0
68888796,111739,510893,42,1,168,0
689142939,93956,411900,86,1,405,0
689153878,62542,268527,61,1,233,0
68920293,481,1772,20,1,71,0
689319693,397114,1869630,366,1,366,0
689319874,12779,52203,45,1,177,0
689782190,3199,13406,46,1,199,0
690160309,287868,1207055,96,1,384,0
690168036,40658,170199,64,1,264,0
690296648,425303,1832776,81,1,264,0
690296777,8291,33191,55,1,210,0
69044976,540,2344,15,1,42,0
69050727,41925,179058,62,1,233,0
69052411,33157,150784,30,1,130,0
690604163,3184,12866,31,1,165,0
69065705,96,405,11,1,43,0
69068212,732,3443,17,1,80,0
69071457,2699,12431,26,1,116,0
69075495,7479,34218,36,1,133,0
69077203,554,2322,14,1,74,0
69085454,1345,5614,32,1,166,0
6909643,1,0,1,1,0,0
6910150,1,0,1,1,0,0
69113222,39212,164856,48,1,176,0
691136716,93135,411437,61,1,420,0
691149053,86651,365195,64,1,320,0
6913805,1,0,1,1,0,0
691509411,5088,20121,38,1,149,0
69173386,2085,8728,32,1,124,0
692081039,44444,189463,58,1,225,0
69254879,986,3717,22,1,80,0
69257863,70858,303154,49,1,171,0
6927462,1,0,1,1,0,0
693065591,37452,155356,61,1,215,0
694073172,70212,298511,74,1,276,0
6944499,1,0,1,1,0,0
69488592,35802,159948,33,1,135,0
695078878,129609,583674,77,1,362,0
695089457,51989,225020,67,1,232,0
69569969,1778,6777,26,1,86,0
696073726,240128,999702,84,1,392,0
696083337,24844,109557,59,1,197,0
696248877,517891,2578756,70,1,274,0
696249006,5330,22505,39,1,171,0
6962618,1,0,1,1,0,0
696703726,2415,10097,41,1,158,0
69681647,60993,281331,42,1,135,0
697019322,40383,172094,64,1,259,0
697060827,79022,344464,84,1,330,0
697174323,9494,39158,53,1,198,0
697522943,2932,11579,45,1,175,0
697977171,74958,320175,72,1,296,0
698017445,160503,715903,67,1,420,0
698396434,2282,9361,33,1,146,0
69860358,111204,494512,38,1,147,0
69869448,1,0,1,1,0,0
698958563,62686,265438,82,1,279,0
699158420,9068,37031,45,1,162,0
69949447,851,3178,31,1,85,0
69988467,12,53,2,1,10,0
69989030,15185,69207,41,1,154,0
699935378,57375,247645,61,1,220,0
700248668,17159,74540,50,1,209,0
70053782,45136,194696,40,1,176,0
70059316,1,0,1,1,0,0
70062989,51507,243101,36,1,136,0
70063573,1,0,1,1,0,0
70063945,1,0,1,1,0,0
70064410,1,0,1,1,0,0
70064568,1,0,1,1,0,0
70064712,1,0,1,1,0,0
70065578,516,2091,19,1,77,0
70081227,387390,1736409,68,1,168,0
70090334,1317,4891,28,1,134,0
700951118,53516,226764,69,1,281,0
701075179,12428,53508,60,1,188,0
701959850,223631,993313,84,1,396,0
701969607,28447,119393,63,1,253,0
702174964,19645,85682,51,1,204,0
70238725,72876,320975,34,1,132,0
70241346,16346,69365,58,1,229,0
70248064,1300,5120,20,1,74,0
70271611,100406,423894,56,1,135,0
702949666,167358,762544,84,1,455,0
702959170,36500,149863,61,1,225,0
703129379,428163,1922898,443,1,443,0
703129523,5473,22653,64,1,189,0
703557861,2406,9713,45,1,161,0
70376596,65,282,31,1,132,0
703915831,49,260,14,1,51,0
703920625,538,2380,32,1,126,0
703938061,139,748,17,1,101,0
703944465,2430,10586,32,1,117,0
703957447,1697,7194,32,1,126,0
703958155,76603,334639,84,1,384,0
703967016,591,2530,17,1,75,0
703972833,616,2453,20,1,87,0
703977935,897,3373,43,1,178,0
703983758,509,2561,19,1,88,0
703989273,35576,151022,76,1,285,0
704087289,7254,29411,51,1,179,0
70417677,875,3267,19,1,71,0
70420128,25721,110942,39,1,162,0
70422110,70537,319289,35,1,147,0
704435621,1241,4994,29,1,113,0
704899563,52578,218797,63,1,273,0
704931784,133552,601645,72,1,475,0
705058560,851934,3991134,261,1,262,0
705058657,5286,20511,45,1,156,0
705063248,56012,231491,61,1,240,0
70519698,197,747,30,1,105,0
705379015,3462,12620,63,1,210,0
70624368,2123,8256,23,1,98,0
70628824,37149,160617,49,1,238,0
70649411,28,97,8,1,24,0
7065290,1,0,1,1,0,0
7067336,1,0,1,1,0,0
70687241,1325,5398,23,1,83,0
7071429,1,0,1,1,0,0
70729705,297,1176,27,1,89,0
7074200,1,0,1,1,0,0
70860798,36699,166313,50,1,132,0
708675964,1510,6267,32,1,126,0
708691807,464,1839,32,1,126,0
708701147,448,1780,21,1,72,0
708710517,691,2845,32,1,126,0
708842106,173108,797387,72,1,392,0
7088507,1,0,1,1,0,0
708851849,26856,113869,81,1,246,0
708896615,4309,17320,80,1,235,0
708902829,47813,199863,84,1,255,0
708957057,1388,5711,24,1,105,0
709228340,6791,26853,47,1,198,0
709850743,82036,361669,151,1,402,0
709858531,51233,219199,72,1,295,0
710239769,1994,7586,38,1,154,0
710364336,2171,8269,29,1,104,0
71051888,39727,177115,35,1,130,0
710529608,24664,119061,55,1,198,0
71069121,734,2741,31,1,123,0
71075021,60550,278868,43,1,168,0
71075023,325,1304,16,1,72,0
710886813,95422,419552,62,1,275,0
710896453,34217,142900,69,1,209,0
710961666,25849,112176,47,1,192,0
711255851,4969,20136,41,1,171,0
711549695,49327,198994,108,1,240,0
711874647,109495,480560,87,1,408,0
711880334,5360,23660,39,1,168,0
711910073,64045,264788,61,1,233,0
711963286,41687,198208,51,1,267,0
712277731,1484,5940,50,1,188,0
71230137,77377,353148,35,1,150,0
7123298,1,0,1,1,0,0
71239345,1,0,1,1,0,0
71243886,1,0,1,1,0,0
71244080,1,0,1,1,0,0
71356673,12336,60867,45,1,154,0
71368437,95,412,19,1,78,0
7137998,1,0,1,1,0,0
713871583,5,9,2,1,6,0
713881168,9295,41023,35,1,141,0
713922702,1572,7051,46,1,170,0
713933122,8031,34434,55,1,186,0
71422630,22077,95243,48,1,170,0
71428204,1,0,1,1,0,0
71429662,1,0,1,1,0,0
71429754,1,0,1,1,0,0
71429920,1,0,1,1,0,0
71430925,17571,81148,32,1,121,0
71446177,134771,584438,47,1,170,0
71446188,674,2667,16,1,72,0
71448317,510,1908,30,1,128,0
714892335,16841,74143,65,1,240,0
7151681,1,0,1,1,0,0
715847890,275313,1185481,111,1,465,0
715896783,13488,56675,76,1,275,0
71606697,53824,245775,48,1,135,0
71609768,1,0,1,1,0,0
71609984,11865,50662,40,1,167,0
716220482,5326,21940,55,1,221,0
71638413,194534,908265,56,1,183,0
71638424,371,1414,19,1,70,0
716840175,1,0,1,1,0,0
716842594,21623,92853,58,1,199,0
716857012,86840,385742,61,1,376,0
717038805,417073,1822795,85,1,300,0
717038949,4539,18458,39,1,164,0
71726978,767,3149,24,1,104,0
717270829,2128,9198,38,1,149,0
717429025,893,3487,26,1,106,0
71763612,147,578,25,1,89,0
71767836,28140,115652,121,1,291,0
71769737,61469,273638,32,1,131,0
71788383,47,169,9,1,27,0
717894928,56853,245758,69,1,264,0
717895473,75313,320259,67,1,464,0
717985856,9467,41165,25,1,149,0
718048103,534544,2195442,350,1,372,0
718048197,7749,31794,45,1,198,0
71823753,567,2124,18,1,64,0
718319329,3985,16063,47,1,204,0
71862505,639,2475,28,1,101,0
718909796,433332,1703028,105,1,407,0
718917028,58291,244503,67,1,267,0
719028927,8595,35438,51,1,205,0
719084797,508859,2467569,295,1,295,0
719301010,6557,26503,70,1,207,0
71960205,1,0,1,1,0,0
71965114,16573,71114,45,1,234,0
71986811,3795,16099,41,1,164,0
71987552,1061,4459,26,1,100,0
71989432,28262,118853,89,1,370,0
72061629,1139,4488,27,1,102,0
720852750,724,2993,38,1,133,0
720856611,68031,286196,51,1,185,0
721843680,368311,1446476,132,1,464,0
72184519,29922,132565,32,1,127,0
72201404,1889,7075,37,1,128,0
7225621,1,0,1,1,0,0
722878769,233872,1114881,75,1,330,0
723042021,33932,151033,65,1,230,0
72360811,21752,97736,32,1,121,0
7236791,1,0,1,1,0,0
7236851,1,0,1,1,0,0
723867126,70069,296339,62,1,217,0
72388100,36409,155861,44,1,210,0
72388102,1196,4481,23,1,82,0
723897631,127227,586095,72,1,465,0
724061937,576917,2588397,310,1,348,0
724062063,7017,28289,45,1,154,0
7245790,1,0,1,1,0,0
724943965,188165,823686,150,1,345,0
725063023,858496,4526946,96,1,395,0
725063137,25708,105257,102,1,196,0
72537118,68084,313878,35,1,123,0
725401441,6496,25714,53,1,197,0
72545779,1,0,1,1,0,0
72566924,229,882,27,1,88,0
725959590,364265,1712221,92,1,418,0
725974104,126210,554372,92,1,265,0
726083335,292776,1318280,56,1,225,0
726083427,4885,20035,59,1,228,0
726353841,9356,37289,45,1,146,0
72658267,12446,57786,45,1,146,0
72670997,116,470,14,1,47,0
72725485,50374,217654,212,1,425,0
72730671,1,0,1,1,0,0
72734887,16665,74464,30,1,116,0
72744859,1,0,1,1,0,0
72747822,1,0,1,1,0,0
72749614,53420,229235,51,1,196,0
72749628,1451,6166,29,1,132,0
728214044,19780,86424,56,1,228,0
72904428,18627,84544,31,1,126,0
72907682,10549,44359,58,1,226,0
72910772,55521,245304,33,1,123,0
72934477,710,2735,31,1,126,0
72936337,192770,888488,58,1,238,0
72936345,922,3918,24,1,109,0
730077150,109152,497474,69,1,345,0
73027526,880,3838,20,1,110,0
73075779,10974,45618,58,1,232,0
73077606,61848,273601,55,1,139,0
73098068,99,407,9,1,36,0
731211102,48841,226118,54,1,231,0
73170583,854,3338,24,1,91,0
7318882,1,0,1,1,0,0
731943741,284107,1350806,62,1,412,0
732047426,648105,2802691,80,1,286,0
732047517,14717,60982,49,1,275,0
732279778,28755,121904,60,1,212,0
732498119,4065,16537,38,1,195,0
73281207,41858,177394,79,1,430,0
732975955,1026718,5089790,66,1,385,0
732976036,30453,128221,51,1,270,0
73322984,417,1525,19,1,85,0
733402493,7430,28937,62,1,191,0
73359279,229,886,12,1,53,0
733927014,88574,384592,67,1,408,0
73474507,14071,61077,35,1,302,0
734893979,360321,1556639,91,1,458,0
7352295,1,0,1,1,0,0
735835068,278433,1318528,91,1,451,0
73656535,32212,148777,32,1,135,0
73676151,358,1566,27,1,117,0
73682242,49321,223347,50,1,228,0
73682245,1113,4695,29,1,125,0
73838814,66833,291900,36,1,122,0
73964047,12735,59835,45,1,149,0
73972935,884,3358,21,1,77,0
73976967,36,141,19,1,66,0
74031869,27546,116078,230,1,415,0
74037864,1,0,1,1,0,0
74041600,22037,99064,48,1,184,0
74056650,236183,1102494,54,1,221,0
74056652,419,1685,27,1,92,0
741687889,154179,639656,92,1,322,0
74217207,86545,375588,100,1,389,0
74220170,4684,19626,45,1,164,0
74249538,123493,547919,60,1,201,0
74249544,618,2406,32,1,118,0
74337764,196,750,13,1,44,0
74349909,1,0,1,1,0,0
74375364,2936,11332,24,1,85,0
74385143,459,1826,18,1,72,0
74388371,15700,66529,59,1,244,0
74390223,50939,226504,34,1,124,0
74416658,1,0,1,1,0,0
74417038,402,1524,24,1,108,0
7445288,1,0,1,1,0,0
74479874,557,2176,19,1,80,0
74569432,3905,15535,19,1,83,0
74594500,21488,90749,50,1,248,0
74619408,853,3371,32,1,125,0
74675697,2258,8531,38,1,149,0
74802012,13782,62322,32,1,122,0
74996543,66061,296755,78,1,160,0
74999090,488,1891,16,1,76,0
75021922,24408,107683,51,1,157,0
75022031,263,1225,18,1,96,0
75024460,15337,68668,32,1,132,0
751403962,1217461,5387748,175,1,455,0
75161501,1,0,1,1,0,0
75183802,89700,396267,37,1,128,0
75192626,233,991,28,1,119,0
752438955,1508587,7184188,220,1,448,0
75311519,8453,38302,41,1,154,0
75322415,7,41,2,1,7,0
753467692,1041901,4649622,120,1,364,0
75346883,90,386,9,1,40,0
75386674,658,2825,21,1,74,0
75390740,2348,9170,23,1,94,0
75406673,249,993,33,1,116,0
75406681,156174,698537,52,1,167,0
754415332,1681092,7131860,202,1,405,0
755295443,2070013,8583186,149,1,442,0
75602140,116999,526595,73,1,198,0
75602144,564,2208,25,1,110,0
756260657,1044376,4596841,117,1,450,0
75693050,329,1432,25,1,85,0
75760867,1,0,1,1,0,0
75760955,1,0,1,1,0,0
75779083,976,3807,30,1,96,0
75836483,610,2295,19,1,73,0
759228748,1701576,7066977,124,1,407,0
75949052,1,0,1,1,0,0
75957138,1,0,1,1,0,0
75957360,1,0,1,1,0,0
75958025,48,183,15,1,61,0
760260190,2011803,9086937,147,1,467,0
76028538,966,3603,27,1,99,0
761203765,1592283,7464474,150,1,448,0
76155031,26156,119179,32,1,126,0
76155059,661,2691,22,1,92,0
762126944,1807829,8245010,309,1,500,0
762435856,108975,529792,100,1,357,0
76334361,13650,61276,36,1,118,0
76357600,259,1100,24,1,126,0
76357614,43563,202995,38,1,175,0
764027867,2297541,8851804,168,1,442,0
765001035,1138560,4887733,202,1,416,0
76512937,40276,182201,42,1,158,0
76522611,1,0,1,1,0,0
76523792,1,0,1,1,0,0
76526341,339,1307,21,1,73,0
766038865,1798040,8201027,132,1,415,0
76634488,9597,43389,45,1,154,0
7667631,1,0,1,1,0,0
76700247,375,1807,12,1,52,0
76703757,15731,65834,45,1,170,0
767084746,1775306,7426478,153,1,426,0
76709565,1,0,1,1,0,0
76713416,44209,206523,36,1,127,0
7672162,1,0,1,1,0,0
7685326,1,0,1,1,0,0
76883149,41016,182790,34,1,122,0
76886972,11440,47915,39,1,163,0
76912131,5692,24610,31,1,139,0
76912143,145839,659654,52,1,176,0
77001289,3562,14531,38,1,149,0
77016349,783,3063,27,1,97,0
77051373,12184,48732,48,1,205,0
77052742,85351,380779,46,1,141,0
77065451,1,0,1,1,0,0
77076684,638,2366,20,1,100,0
77076694,71523,323656,56,1,231,0
770925254,759240,3457395,100,1,456,0
7713212,1,0,1,1,0,0
77139750,828,3472,19,1,62,0
771924774,779954,3450104,132,1,354,0
77248255,27022,123675,50,1,364,0
77265144,6362,26249,29,1,124,0
773006611,2426062,14675724,150,1,432,0
77321490,1505,5980,28,1,114,0
77382047,1002,4219,22,1,147,0
7739394,1,0,1,1,0,0
774096351,1274999,5828368,120,1,421,0
77441025,29139,130143,29,1,121,0
7750984,1,0,1,1,0,0
77622689,25296,107430,31,1,129,0
7763263,1,0,1,1,0,0
77645251,562,2427,24,1,117,0
77645258,23981,105700,43,1,166,0
77737420,486,2097,21,1,93,0
77742938,81,308,32,1,141,0
77773736,226,907,19,1,82,0
77795103,57227,258320,36,1,152,0
77803514,1,0,1,1,0,0
77803631,1,0,1,1,0,0
77829705,818,3579,20,1,74,0
77829801,41727,177929,42,1,171,0
77913924,11454,50978,41,1,154,0
77915499,1,0,1,1,0,0
77980539,2763,11555,23,1,102,0
77984401,21461,90222,47,1,192,0
77985119,1,0,1,1,0,0
77989271,27513,125970,32,1,125,0
78006117,4257,18269,41,1,154,0
78006121,111106,499215,81,1,170,0
780202554,1637316,7858700,142,1,430,0
781291830,1233556,5545506,374,1,415,0
78150820,70609,318101,35,1,135,0
78153758,5855,25622,42,1,157,0
78181446,362,1548,30,1,112,0
78181455,153204,698219,197,1,208,0
7824521,1,0,1,1,0,0
78265505,60,271,8,2,40,0
78283709,659,2545,21,1,84,0
7828691,1,0,1,1,0,0
78308301,8490,37053,47,1,165,0
78310063,41516,186909,34,1,131,0
78322889,364,1370,13,1,53,0
78390912,851,3420,30,1,116,0
7841180,1,0,1,1,0,0
78494139,35108,150194,105,1,370,0
78495179,1318,4998,39,1,144,0
78564709,2863,11439,33,1,146,0
78679713,1,0,1,1,0,0
78681245,337,1314,16,1,58,0
78683928,12877,58793,28,1,118,0
787450673,1941067,8461057,147,1,450,0
78804459,1,0,1,1,0,0
78804991,401,1480,27,1,85,0
78860738,12309,54984,33,1,126,0
78881432,125,572,23,1,92,0
78881441,37983,164199,38,1,162,0
7893688,1,0,1,1,0,0
78975322,1,0,1,1,0,0
78975824,1,0,1,1,0,0
78976432,1,0,1,1,0,0
78977003,1,0,1,1,0,0
78977583,1,0,1,1,0,0
78978113,1,5,1,1,5,0
78978579,203,804,35,1,146,0
7901780,1,0,1,1,0,0
79023111,71972,318504,42,1,135,0
79029663,205,764,12,1,43,0
79031330,1,0,1,1,0,0
79136377,9204,42126,41,1,154,0
79162094,1,0,1,1,0,0
79162528,1,0,1,1,0,0
79163034,1,0,1,1,0,0
79163492,1,0,1,1,0,0
79164020,223,773,18,1,57,0
79198691,523,2405,20,1,77,0
79201736,232,915,19,1,80,0
79202165,337,1402,24,1,87,0
79202875,22465,95106,119,1,282,0
79204478,1,0,1,1,0,0
79207733,14573,63089,33,1,132,0
79222039,363,1370,23,1,101,0
79222045,137854,630574,50,1,181,0
79278296,1,0,1,1,0,0
79301064,16,80,8,1,64,0
79315185,1525,5809,28,1,106,0
79368463,50071,227715,84,1,210,0
79371505,6224,26063,27,1,131,0
79380611,12093,51716,72,1,334,0
79398297,323,1298,19,1,128,0
79398303,156956,710182,46,1,180,0
79459829,851,3301,29,1,102,0
794890360,65949,312076,60,1,202,0
79523983,1,0,1,1,0,0
79524049,24229,106359,48,1,407,0
79525608,67390,300464,34,1,125,0
79531397,1,0,1,1,0,0
79532784,1,0,1,1,0,0
79533142,4234,17717,29,1,425,0
79556259,98,342,15,1,45,0
79571231,1,0,1,1,0,0
79588095,49,167,20,1,70,0
796030758,46825,233142,48,1,254,0
79605447,1081,4360,25,1,118,0
79640922,1,0,1,1,0,0
79641383,848,3318,26,1,95,0
79695851,3544,15480,34,1,146,0
7970159,1,0,1,1,0,0
79704494,14919,59985,49,1,328,0
79704774,6570,27420,47,1,195,0
7970835,1,0,1,1,0,0
79709155,32077,132617,61,1,223,0
79776848,1360,5359,31,1,139,0
798309461,483738,2783918,120,1,424,0
79895059,52377,230979,35,1,132,0
79981415,607,2158,39,1,131,0
80069527,40641,180310,38,1,131,0
8007191,1,0,1,1,0,0
80236758,71881,331624,38,1,147,0
80245681,1,0,1,1,0,0
802704224,44757,204231,52,1,179,0
80338106,880,3489,25,1,97,0
80353044,12487,55188,45,1,154,0
803952476,41013,177156,63,1,225,0
80417714,15607,67318,123,1,401,0
80422766,1683,6434,30,1,115,0
80427053,12725,58864,34,1,114,0
80592974,56530,257090,34,1,123,0
80596005,63,240,17,1,62,0
80597042,1,0,1,1,0,0
80597127,9003,37630,74,1,337,0
80687253,1370,5678,31,1,132,0
80694913,1063,4197,39,1,149,0
80753971,4,20,4,4,20,0
80754931,5845,25636,59,1,434,0
80756050,36373,160159,37,1,116,0
8076589,1,0,1,1,0,0
80778992,150,626,27,1,96,0
80779003,133156,602471,48,1,176,0
80838354,1387,5394,32,1,118,0
80931830,1,0,1,1,0,0
80932159,17731,74031,66,1,244,0
80946913,38456,156498,249,1,397,0
80956923,896,3538,27,1,86,0
80956927,173758,811916,41,1,177,0
81018231,417,1794,23,1,111,0
81057188,277,1041,21,1,85,0
810649394,11759,52433,38,1,171,0
810740611,50882,237989,100,1,324,0
81142438,22388,99495,34,1,120,0
81184333,1,0,1,1,0,0
811914871,46779,215982,58,1,225,0
81193222,216,836,15,1,66,0
81214206,156,628,13,1,59,0
81238212,81,332,9,1,37,0
812487720,24142,109424,54,1,230,0
81314946,78,332,23,1,114,0
81325872,20387,94262,37,1,137,0
81369559,1,0,1,1,0,0
81370469,123,485,12,1,44,0
81404999,495,2016,14,1,47,0
81499473,86344,386592,35,1,128,0
81509517,278,1051,30,1,134,0
8153906,1,0,1,1,0,0
81612586,65,329,9,1,36,0
81620142,11711,55989,45,1,149,0
81648865,1748,6432,35,1,129,0
81693834,38957,162176,247,1,304,0
81699971,1342,5187,37,1,153,0
81704169,15799,71677,32,1,123,0
81719068,4451,19913,41,1,154,0
81719084,121656,555958,54,1,180,0
818533814,62380,265175,68,1,259,0
81869512,70132,308453,36,1,135,0
81872315,10464,48643,40,1,276,0
81900352,822,3429,29,1,91,0
81900362,174320,767745,57,1,174,0
819726527,89423,433542,88,1,318,0
82010014,653,2626,24,1,84,0
82029986,15,64,8,1,34,0
82031675,18534,76174,52,1,168,0
82031855,48902,214381,33,1,127,0
82114343,1196,5084,33,1,126,0
8211771,1,0,1,1,0,0
822065766,41152,176956,99,1,297,0
82208498,34252,145241,45,1,166,0
822264211,3641,20778,56,1,392,0
82256503,1,0,1,1,0,0
82258152,1,0,1,1,0,0
82258291,887,3595,18,1,64,0
82260677,1082,4294,35,1,116,0
82260684,89911,411236,36,1,160,0
8228590,1,0,1,1,0,0
824022566,91210,394569,63,1,322,0
82403268,19938,79549,96,1,230,0
82406956,28423,124024,45,1,121,0
824218581,46668,220652,49,1,225,0
824691382,2618,11021,50,1,188,0
825115939,57656,245731,57,1,209,0
825344473,21562,96944,48,1,194,0
825665809,9958,42436,100,1,395,0
8257990,1,0,1,1,0,0
82585066,20513,84288,56,1,253,0
82609895,3679,15661,28,1,124,0
826208670,52303,221367,60,1,201,0
8265008,1,0,1,1,0,0
826556862,23317,101934,56,1,220,0
826940946,9147,37835,55,1,196,0
827450110,23902,99887,56,1,204,0
82751728,28989,123448,77,1,355,0
82771312,15395,64595,38,1,173,0
82774580,49927,227047,39,1,128,0
827817426,18329,79900,48,1,197,0
828156056,15995,67873,48,1,280,0
8284490,1,0,1,1,0,0
82894614,10872,48663,45,1,154,0
82940520,41,200,12,1,39,0
82942731,142655,354360,274,1,472,0
82985879,171,729,21,1,69,0
83082196,213,789,10,1,32,0
8309647,1,0,1,1,0,0
8309711,1,0,1,1,0,0
83122955,55546,210694,250,1,447,0
83144255,253,912,12,1,50,0
83146415,149327,656179,70,1,138,0
83188325,338,1221,30,1,113,0
83312120,616,2116,19,1,71,0
83322139,46455,212050,75,1,427,0
83322767,20823,85018,56,1,172,0
83374412,766,3232,26,1,88,0
83374417,142921,642698,58,1,181,0
83513955,216953,986061,247,1,454,0
83543615,11781,47128,42,1,154,0
83568126,810,3354,28,1,120,0
83568133,172677,818676,57,1,180,0
83571434,1514,5874,34,1,128,0
835913763,49904,221249,54,1,276,0
83604329,767,3251,19,1,70,0
836372502,83131,361571,61,1,268,0
83708260,46756,202034,72,1,291,0
83728838,579,2194,21,1,72,0
8387979,1,0,1,1,0,0
83913279,785,2921,26,1,93,0
83921582,199,773,10,1,38,0
83934903,1031,4041,26,1,117,0
83934911,169014,785417,48,1,177,0
84075171,556,2220,23,1,94,0
8409435,1,0,1,1,0,0
841277396,131306,596505,138,1,243,0
841499569,14726,64732,62,1,341,0
84172551,1,0,1,1,0,0
841739004,165596,754762,66,1,254,0
84194408,1,0,1,1,0,0
84194953,1,0,1,1,0,0
84204438,13798,64255,45,1,154,0
842438330,76656,336088,60,1,220,0
84271324,1974,7231,27,1,97,0
842948780,14255,60737,45,1,170,0
843650004,13974,59644,56,1,202,0
84391032,1,0,1,1,0,0
84391452,1,0,1,1,0,0
844080331,203318,903175,72,1,288,0
84412847,1,0,1,1,0,0
84431760,82,296,13,1,53,0
84453153,72,262,14,1,47,0
844577004,1156,5520,24,1,110,0
84474065,521,2001,48,1,148,0
844794086,11404,49353,45,1,208,0
84569762,370,1423,17,1,55,0
84598616,678,2764,21,1,74,0
84642526,232242,1052501,55,1,132,0
84674018,451,1754,19,1,66,0
84674046,257406,1201601,100,1,180,0
8481121,1,0,1,1,0,0
84827338,27,127,8,1,30,0
84846977,1383,5501,51,1,225,0
84877109,480,1975,17,1,72,0
84877114,194079,887270,52,1,205,0
8490991,1,0,1,1,0,0
85013060,81038,358167,34,1,138,0
85035064,1,0,1,1,0,0
85038621,1,0,1,1,0,0
85039012,36,172,10,1,40,0
85048018,1,3,1,1,3,0
85048873,1,0,1,1,0,0
85051853,562,2127,43,1,159,0
85246400,2571,10066,28,1,114,0
8529417,1,0,1,1,0,0
85454729,72,290,5,1,28,0
85478352,105860,462190,45,1,154,0
85518337,1136,4680,26,1,80,0
85557898,34639,152987,40,1,132,0
85613926,583,2373,25,1,92,0
85659388,80877,359078,45,1,155,0
85757220,109986,475823,104,1,352,0
8583947,1,0,1,1,0,0
85839535,83531,367457,45,1,154,0
85920834,86467,370532,84,1,264,0
85924623,42193,188968,62,1,130,0
85984514,228226,1040468,174,1,195,0
85988502,1,0,1,1,0,0
86036810,27672,122864,45,1,154,0
86117037,101933,453503,75,1,287,0
86142863,1726,6572,36,1,155,0
86184781,252274,1157931,48,1,189,0
86234097,135338,591634,111,1,429,0
86235887,34225,142644,45,1,212,0
86338170,59156,256524,54,1,214,0
8634513,1,0,1,1,0,0
86417826,33410,141209,144,1,336,0
86523670,2566,9832,24,1,86,0
865795081,93860,605057,80,1,360,0
866916041,108044,504148,78,1,293,0
868238846,70386,317066,61,1,259,0
86867514,6780,30870,45,1,146,0
86923324,1,0,1,1,0,0
86924773,772,3050,21,1,89,0
86928938,45316,201258,52,1,190,0
869449131,64164,280356,73,1,292,0
870565877,253,990,13,1,98,0
870630753,30077,151075,39,1,163,0
870669670,1967,9249,21,1,126,0
870671675,75173,352494,61,1,219,0
871818498,226572,1055130,64,1,437,0
871846340,44866,198258,64,1,257,0
8725923,1,0,1,1,0,0
87293932,601,1791,224,1,224,0
87297687,95996,434029,97,1,217,0
87298116,928,3744,18,1,62,0
873055782,114088,523960,86,1,439,0
873067916,64233,288123,76,1,284,0
87330204,88692,399524,39,1,164,0
87330214,621,2477,32,1,80,0
87402315,68258,299198,45,1,154,0
874271350,231235,1068249,50,1,460,0
874283337,20973,87118,64,1,199,0
87496111,423,1742,14,1,49,0
874965478,55669,258053,82,1,264,0
87533677,130902,628510,235,1,500,0
875619912,85723,417259,56,1,473,0
875634561,55494,251841,57,1,242,0
87584780,68793,296276,45,1,165,0
876216373,82983,467481,120,1,409,0
87684137,564,2434,29,1,100,0
876998699,76636,391998,51,1,450,0
877012972,45221,227225,65,1,268,0
87717937,238704,1125175,64,1,183,0
87717947,238,948,22,1,84,0
877593114,47508,207472,90,1,286,0
878282618,47032,230476,72,1,302,0
879532759,67660,337949,63,1,262,0
88035862,248,1255,17,1,286,0
880746883,102076,479365,78,1,421,0
880771611,35012,151818,65,1,256,0
